"ITTER107","Territorio","TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITDA","Trentino Alto Adige / Südtirol","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",63.7,,
"ITDA","Trentino Alto Adige / Südtirol","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",60.8,,
"ITDA","Trentino Alto Adige / Südtirol","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",59.5,,
"ITDA","Trentino Alto Adige / Südtirol","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",64,,
"ITF","Sud","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",12.2,,
"ITF","Sud","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",19,,
"ITF","Sud","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",16,,
"ITF","Sud","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",15.3,,
"ITF","Sud","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",11.7,,
"ITF","Sud","0_SANFAC_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",18.6,,
"ITD2","Provincia Autonoma Trento","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",74.4,,
"ITD2","Provincia Autonoma Trento","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",71.6,,
"ITD2","Provincia Autonoma Trento","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",71.5,,
"ITD2","Provincia Autonoma Trento","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",67.1,,
"ITD2","Provincia Autonoma Trento","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",59.6,,
"ITD2","Provincia Autonoma Trento","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",66.6,,
"ITE1","Toscana","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",102,,
"ITE1","Toscana","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",105,,
"ITE1","Toscana","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",95,,
"ITE1","Toscana","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",116,,
"ITE1","Toscana","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",99,,
"ITE1","Toscana","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",108,,
"ITF1","Abruzzo","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",7,,
"ITF1","Abruzzo","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",17,,
"ITF1","Abruzzo","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",6,,
"ITF1","Abruzzo","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",11,,
"ITF1","Abruzzo","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",7,,
"ITF1","Abruzzo","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",10,,
"ITG2","Sardegna","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",39,,
"ITG2","Sardegna","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",32,,
"ITG2","Sardegna","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",45,,
"ITG2","Sardegna","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",41,,
"ITG2","Sardegna","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",42,,
"ITG2","Sardegna","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",34,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",10,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",7,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",8,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",4,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",8,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",10,,
"ITF3","Campania","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",13.9,,
"ITF3","Campania","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",19.2,,
"ITF3","Campania","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",29.3,,
"ITF3","Campania","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",19.1,,
"ITF3","Campania","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",13.4,,
"ITF3","Campania","0_NURS_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",21.1,,
"ITDA","Trentino Alto Adige / Südtirol","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",27,,
"ITDA","Trentino Alto Adige / Südtirol","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",30,,
"ITDA","Trentino Alto Adige / Südtirol","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",30,,
"ITDA","Trentino Alto Adige / Südtirol","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",31,,
"ITDA","Trentino Alto Adige / Südtirol","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",26,,
"ITDA","Trentino Alto Adige / Südtirol","0_SANFAC_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",33,,
"ITF2","Molise","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",17.8,,
"ITF2","Molise","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",20.5,,
"ITF2","Molise","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",25.6,,
"ITF2","Molise","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",47.8,,
"ITF2","Molise","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",36.9,,
"ITF2","Molise","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",27.6,,
"ITD","Nord-est","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",86.1,,
"ITD","Nord-est","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",91.9,,
"ITD","Nord-est","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",91.2,,
"ITD","Nord-est","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",87.2,,
"ITD","Nord-est","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",91.3,,
"ITD","Nord-est","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",87.6,,
"ITD3","Veneto","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",88.4,,
"ITD3","Veneto","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",93.9,,
"ITD3","Veneto","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",96,,
"ITD3","Veneto","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",90.6,,
"ITD3","Veneto","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",89.5,,
"ITD3","Veneto","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",92.3,,
"ITF4","Puglia","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",104,,
"ITF4","Puglia","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",113,,
"ITF4","Puglia","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",102,,
"ITF4","Puglia","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",84,,
"ITF4","Puglia","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",111,,
"ITF4","Puglia","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",100,,
"ITE1","Toscana","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",33.7,,
"ITE1","Toscana","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",28.3,,
"ITE1","Toscana","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",16.3,,
"ITE1","Toscana","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",20.3,,
"ITE1","Toscana","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",10.7,,
"ITE1","Toscana","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",23.1,,
"ITE2","Umbria","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",93.5,,
"ITE2","Umbria","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",84.3,,
"ITE2","Umbria","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",86.2,,
"ITE2","Umbria","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",86.2,,
"ITE2","Umbria","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",88.7,,
"ITE2","Umbria","0_MED_CAREQ","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",82.8,,
"ITCD","Nord","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",369,,
"ITCD","Nord","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",370,,
"ITCD","Nord","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",359,,
"ITCD","Nord","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",324,,
"ITCD","Nord","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",358,,
"ITCD","Nord","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",323,,
"ITF3","Campania","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",136,,
"ITF3","Campania","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",129,,
"ITF3","Campania","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",108,,
"ITF3","Campania","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",133,,
"ITF3","Campania","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",132,,
"ITF3","Campania","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",139,,
"ITE","Centro","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",82.8,,
"ITE","Centro","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",78.8,,
"ITE","Centro","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",82,,
"ITE","Centro","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",81.2,,
"ITE","Centro","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",84.7,,
"ITE","Centro","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",83.1,,
"ITF2","Molise","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",7,,
"ITF2","Molise","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",9,,
"ITF2","Molise","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",8,,
"ITF2","Molise","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",10,,
"ITF2","Molise","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",11,,
"ITF2","Molise","0_NURS_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",9,,
"ITC","Nord-ovest","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",86,,
"ITC","Nord-ovest","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",93.1,,
"ITC","Nord-ovest","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",91.5,,
"ITC","Nord-ovest","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",88.9,,
"ITC","Nord-ovest","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",93.2,,
"ITC","Nord-ovest","0_NURS_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",88.8,,
"ITDA","Trentino Alto Adige / Südtirol","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",67.2,,
"ITDA","Trentino Alto Adige / Südtirol","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",57.5,,
"ITDA","Trentino Alto Adige / Südtirol","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",60.8,,
"ITDA","Trentino Alto Adige / Südtirol","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",62,,
"ITDA","Trentino Alto Adige / Südtirol","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",57.6,,
"ITDA","Trentino Alto Adige / Südtirol","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",59.6,,
"ITF4","Puglia","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",15.1,,
"ITF4","Puglia","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",18.5,,
"ITF4","Puglia","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",21.3,,
"ITF4","Puglia","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",19.6,,
"ITF4","Puglia","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",18.2,,
"ITF4","Puglia","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",28.6,,
"ITCD","Nord","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",254,,
"ITCD","Nord","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",248,,
"ITCD","Nord","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",252,,
"ITCD","Nord","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",212,,
"ITCD","Nord","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",226,,
"ITCD","Nord","0_HFOOD_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",235,,
"ITFG","Mezzogiorno","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",68.8,,
"ITFG","Mezzogiorno","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",67.7,,
"ITFG","Mezzogiorno","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",72.8,,
"ITFG","Mezzogiorno","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",69.1,,
"ITFG","Mezzogiorno","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",70.8,,
"ITFG","Mezzogiorno","0_SANFAC_Q","molto e abbastanza","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",66.8,,
"ITG","Isole","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",30,,
"ITG","Isole","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",37,,
"ITG","Isole","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",35,,
"ITG","Isole","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",29,,
"ITG","Isole","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",42,,
"ITG","Isole","0_SANFAC_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",27,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",3,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",4,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",5,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","0_MED_CAREQ","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",3,,
"ITD2","Provincia Autonoma Trento","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",71.4,,
"ITD2","Provincia Autonoma Trento","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",60.5,,
"ITD2","Provincia Autonoma Trento","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",65.6,,
"ITD2","Provincia Autonoma Trento","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",69.4,,
"ITD2","Provincia Autonoma Trento","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",66.8,,
"ITD2","Provincia Autonoma Trento","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",60.4,,
"ITE1","Toscana","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",75,,
"ITE1","Toscana","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",78,,
"ITE1","Toscana","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",79,,
"ITE1","Toscana","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",91,,
"ITE1","Toscana","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",50,,
"ITE1","Toscana","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",83,,
"ITF","Sud","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",9.6,,
"ITF","Sud","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",12.7,,
"ITF","Sud","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",14.8,,
"ITF","Sud","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",12.6,,
"ITF","Sud","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",9.3,,
"ITF","Sud","0_HFOOD_V","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",15.4,,
"ITF3","Campania","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",98,,
"ITF3","Campania","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",92,,
"ITF3","Campania","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",78,,
"ITF3","Campania","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",95,,
"ITF3","Campania","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",104,,
"ITF3","Campania","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",96,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",10,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",8,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",10,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2017","2017",7,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2018","2018",10,,
"ITD1","Provincia Autonoma Bolzano / Bozen","0_NURS_V","molto ","THV","valori in migliaia","Y_GE0","0 anni e più","2019","2019",11,,
"ITF3","Campania","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2014","2014",26.5,,
"ITF3","Campania","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2015","2015",20.4,,
"ITF3","Campania","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2016","2016",34.6,,
"ITF3","Campania","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2017","2017",21.1,,
"ITF3","Campania","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2018","2018",11.3,,
"ITF3","Campania","0_MED_CAREV","molto ","HSC","per 100 persone con le stesse caratteristiche","Y_GE0","0 anni e più","2019","2019",25.5,,
"ITDA","Trentino Alto Adige / Südtirol","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2014","2014",27,,
"ITDA","Trentino Alto Adige / Südtirol","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2015","2015",27,,
"ITDA","Trentino Alto Adige / Südtirol","0_HFOOD_Q","molto e abbastanza","THV","valori in migliaia","Y_GE0","0 anni e più","2016","2016",28,,
