"ITTER107","Territorio","TIPO_DATO14","Tipo dato","ISTITUTO_SAN","Tipo di istituto","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD5","Emilia-Romagna","122","dimissioni in regime ordinario","TOT","totale","2017","2017",614417,,
"ITD5","Emilia-Romagna","122","dimissioni in regime ordinario","TOT","totale","2018","2018",605876,,
"ITD5","Emilia-Romagna","122","dimissioni in regime ordinario","TOT","totale","2019","2019",603527,,
"ITD5","Emilia-Romagna","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2014","2014",135.57,,
"ITD5","Emilia-Romagna","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2015","2015",135,,
"ITD5","Emilia-Romagna","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2016","2016",133.3,,
"ITD5","Emilia-Romagna","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2017","2017",138.05,,
"ITD5","Emilia-Romagna","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2018","2018",135.97,,
"ITD5","Emilia-Romagna","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2019","2019",135.27,,
"ITE","Centro","122","dimissioni in regime ordinario","TOT","totale","2014","2014",1353604,,
"ITE","Centro","122","dimissioni in regime ordinario","TOT","totale","2015","2015",1321379,,
"ITE","Centro","122","dimissioni in regime ordinario","TOT","totale","2016","2016",1291716,,
"ITE","Centro","122","dimissioni in regime ordinario","TOT","totale","2017","2017",1280136,,
"ITE","Centro","122","dimissioni in regime ordinario","TOT","totale","2018","2018",1265919,,
"ITE","Centro","122","dimissioni in regime ordinario","TOT","totale","2019","2019",1214954,,
"ITE","Centro","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2014","2014",112.17,,
"ITE","Centro","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2015","2015",109.39,,
"ITE","Centro","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2016","2016",107.04,,
"ITE","Centro","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2017","2017",106.16,,
"ITE","Centro","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2018","2018",105.2,,
"ITE","Centro","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2019","2019",102.53,,
"ITE1","Toscana","122","dimissioni in regime ordinario","TOT","totale","2014","2014",429916,,
"ITE1","Toscana","122","dimissioni in regime ordinario","TOT","totale","2015","2015",422685,,
"ITE1","Toscana","122","dimissioni in regime ordinario","TOT","totale","2016","2016",412693,,
"ITE1","Toscana","122","dimissioni in regime ordinario","TOT","totale","2017","2017",411654,,
"ITE1","Toscana","122","dimissioni in regime ordinario","TOT","totale","2018","2018",407767,,
"ITE1","Toscana","122","dimissioni in regime ordinario","TOT","totale","2019","2019",403946,,
"ITE1","Toscana","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2014","2014",114.85,,
"ITE1","Toscana","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2015","2015",112.76,,
"ITE1","Toscana","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2016","2016",110.24,,
"ITE1","Toscana","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2017","2017",110.08,,
"ITE1","Toscana","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2018","2018",109.22,,
"ITE1","Toscana","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2019","2019",109.26,,
"ITE2","Umbria","122","dimissioni in regime ordinario","TOT","totale","2014","2014",121481,,
"ITE2","Umbria","122","dimissioni in regime ordinario","TOT","totale","2015","2015",118375,,
"ITE2","Umbria","122","dimissioni in regime ordinario","TOT","totale","2016","2016",112299,,
"ITE2","Umbria","122","dimissioni in regime ordinario","TOT","totale","2017","2017",110785,,
"ITE2","Umbria","122","dimissioni in regime ordinario","TOT","totale","2018","2018",107525,,
"ITE2","Umbria","122","dimissioni in regime ordinario","TOT","totale","2019","2019",104307,,
"ITE2","Umbria","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2014","2014",136.49,,
"ITE2","Umbria","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2015","2015",132.56,,
"ITE2","Umbria","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2016","2016",126.17,,
"ITE2","Umbria","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2017","2017",124.93,,
"ITE2","Umbria","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2018","2018",121.73,,
"ITE2","Umbria","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2019","2019",119.62,,
"ITE3","Marche","122","dimissioni in regime ordinario","TOT","totale","2014","2014",178467,,
"ITE3","Marche","122","dimissioni in regime ordinario","TOT","totale","2015","2015",173040,,
"ITE3","Marche","122","dimissioni in regime ordinario","TOT","totale","2016","2016",169821,,
"ITE3","Marche","122","dimissioni in regime ordinario","TOT","totale","2017","2017",165701,,
"ITE3","Marche","122","dimissioni in regime ordinario","TOT","totale","2018","2018",169276,,
"ITE3","Marche","122","dimissioni in regime ordinario","TOT","totale","2019","2019",164538,,
"ITE3","Marche","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2014","2014",115.82,,
"ITE3","Marche","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2015","2015",111.84,,
"ITE3","Marche","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2016","2016",110.21,,
"ITE3","Marche","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2017","2017",107.96,,
"ITE3","Marche","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2018","2018",110.75,,
"ITE3","Marche","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2019","2019",108.5,,
"ITE4","Lazio","122","dimissioni in regime ordinario","TOT","totale","2014","2014",623740,,
"ITE4","Lazio","122","dimissioni in regime ordinario","TOT","totale","2015","2015",607279,,
"ITE4","Lazio","122","dimissioni in regime ordinario","TOT","totale","2016","2016",596903,,
"ITE4","Lazio","122","dimissioni in regime ordinario","TOT","totale","2017","2017",591996,,
"ITE4","Lazio","122","dimissioni in regime ordinario","TOT","totale","2018","2018",581351,,
"ITE4","Lazio","122","dimissioni in regime ordinario","TOT","totale","2019","2019",542163,,
"ITE4","Lazio","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2014","2014",105.84,,
"ITE4","Lazio","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2015","2015",103.1,,
"ITE4","Lazio","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2016","2016",101.29,,
"ITE4","Lazio","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2017","2017",100.38,,
"ITE4","Lazio","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2018","2018",98.74,,
"ITE4","Lazio","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2019","2019",94.05,,
"ITFG","Mezzogiorno","122","dimissioni in regime ordinario","TOT","totale","2014","2014",2225929,,
"ITFG","Mezzogiorno","122","dimissioni in regime ordinario","TOT","totale","2015","2015",2171735,,
"ITFG","Mezzogiorno","122","dimissioni in regime ordinario","TOT","totale","2016","2016",2101883,,
"ITFG","Mezzogiorno","122","dimissioni in regime ordinario","TOT","totale","2017","2017",2042948,,
"ITFG","Mezzogiorno","122","dimissioni in regime ordinario","TOT","totale","2018","2018",1990410,,
"ITFG","Mezzogiorno","122","dimissioni in regime ordinario","TOT","totale","2019","2019",1936577,,
"ITFG","Mezzogiorno","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2014","2014",106.95,,
"ITFG","Mezzogiorno","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2015","2015",104.04,,
"ITFG","Mezzogiorno","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2016","2016",100.99,,
"ITFG","Mezzogiorno","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2017","2017",98.5,,
"ITFG","Mezzogiorno","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2018","2018",96.4,,
"ITFG","Mezzogiorno","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2019","2019",95.6,,
"ITF","Sud","122","dimissioni in regime ordinario","TOT","totale","2014","2014",1540411,,
"ITF","Sud","122","dimissioni in regime ordinario","TOT","totale","2015","2015",1499847,,
"ITF","Sud","122","dimissioni in regime ordinario","TOT","totale","2016","2016",1454764,,
"ITF","Sud","122","dimissioni in regime ordinario","TOT","totale","2017","2017",1404179,,
"ITF","Sud","122","dimissioni in regime ordinario","TOT","totale","2018","2018",1368822,,
"ITF","Sud","122","dimissioni in regime ordinario","TOT","totale","2019","2019",1329520,,
"ITF","Sud","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2014","2014",109.32,,
"ITF","Sud","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2015","2015",106.14,,
"ITF","Sud","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2016","2016",103.24,,
"ITF","Sud","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2017","2017",99.96,,
"ITF","Sud","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2018","2018",97.84,,
"ITF","Sud","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2019","2019",96.7,,
"ITF1","Abruzzo","122","dimissioni in regime ordinario","TOT","totale","2014","2014",151654,,
"ITF1","Abruzzo","122","dimissioni in regime ordinario","TOT","totale","2015","2015",149319,,
"ITF1","Abruzzo","122","dimissioni in regime ordinario","TOT","totale","2016","2016",149213,,
"ITF1","Abruzzo","122","dimissioni in regime ordinario","TOT","totale","2017","2017",146787,,
"ITF1","Abruzzo","122","dimissioni in regime ordinario","TOT","totale","2018","2018",143769,,
"ITF1","Abruzzo","122","dimissioni in regime ordinario","TOT","totale","2019","2019",137289,,
"ITF1","Abruzzo","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2014","2014",114.51,,
"ITF1","Abruzzo","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2015","2015",112.35,,
"ITF1","Abruzzo","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2016","2016",112.67,,
"ITF1","Abruzzo","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2017","2017",111.31,,
"ITF1","Abruzzo","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2018","2018",109.46,,
"ITF1","Abruzzo","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2019","2019",105.83,,
"ITF2","Molise","122","dimissioni in regime ordinario","TOT","totale","2014","2014",42277,,
"ITF2","Molise","122","dimissioni in regime ordinario","TOT","totale","2015","2015",41093,,
"ITF2","Molise","122","dimissioni in regime ordinario","TOT","totale","2016","2016",38183,,
"ITF2","Molise","122","dimissioni in regime ordinario","TOT","totale","2017","2017",36628,,
"ITF2","Molise","122","dimissioni in regime ordinario","TOT","totale","2018","2018",34117,,
"ITF2","Molise","122","dimissioni in regime ordinario","TOT","totale","2019","2019",33324,,
"ITF2","Molise","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2014","2014",135.83,,
"ITF2","Molise","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2015","2015",131.42,,
"ITF2","Molise","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2016","2016",122.68,,
"ITF2","Molise","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2017","2017",118.36,,
"ITF2","Molise","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2018","2018",111.11,,
"ITF2","Molise","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2019","2019",110.29,,
"ITF3","Campania","122","dimissioni in regime ordinario","TOT","totale","2014","2014",620544,,
"ITF3","Campania","122","dimissioni in regime ordinario","TOT","totale","2015","2015",603982,,
"ITF3","Campania","122","dimissioni in regime ordinario","TOT","totale","2016","2016",587667,,
"ITF3","Campania","122","dimissioni in regime ordinario","TOT","totale","2017","2017",558772,,
"ITF3","Campania","122","dimissioni in regime ordinario","TOT","totale","2018","2018",540452,,
"ITF3","Campania","122","dimissioni in regime ordinario","TOT","totale","2019","2019",524213,,
"ITF3","Campania","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2014","2014",106.17,,
"ITF3","Campania","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2015","2015",103.14,,
"ITF3","Campania","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2016","2016",100.54,,
"ITF3","Campania","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2017","2017",95.8,,
"ITF3","Campania","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2018","2018",92.95,,
"ITF3","Campania","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2019","2019",91.55,,
"ITF4","Puglia","122","dimissioni in regime ordinario","TOT","totale","2014","2014",494934,,
"ITF4","Puglia","122","dimissioni in regime ordinario","TOT","totale","2015","2015",478661,,
"ITF4","Puglia","122","dimissioni in regime ordinario","TOT","totale","2016","2016",462990,,
"ITF4","Puglia","122","dimissioni in regime ordinario","TOT","totale","2017","2017",446318,,
"ITF4","Puglia","122","dimissioni in regime ordinario","TOT","totale","2018","2018",436411,,
"ITF4","Puglia","122","dimissioni in regime ordinario","TOT","totale","2019","2019",423381,,
"ITF4","Puglia","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2014","2014",121.59,,
"ITF4","Puglia","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2015","2015",117.21,,
"ITF4","Puglia","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2016","2016",113.74,,
"ITF4","Puglia","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2017","2017",110.04,,
"ITF4","Puglia","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2018","2018",108.06,,
"ITF4","Puglia","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2019","2019",106.8,,
"ITF5","Basilicata","122","dimissioni in regime ordinario","TOT","totale","2014","2014",60457,,
"ITF5","Basilicata","122","dimissioni in regime ordinario","TOT","totale","2015","2015",59728,,
"ITF5","Basilicata","122","dimissioni in regime ordinario","TOT","totale","2016","2016",57766,,
"ITF5","Basilicata","122","dimissioni in regime ordinario","TOT","totale","2017","2017",56418,,
"ITF5","Basilicata","122","dimissioni in regime ordinario","TOT","totale","2018","2018",54829,,
"ITF5","Basilicata","122","dimissioni in regime ordinario","TOT","totale","2019","2019",52666,,
"ITF5","Basilicata","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2014","2014",105.69,,
"ITF5","Basilicata","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2015","2015",103.85,,
"ITF5","Basilicata","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2016","2016",100.98,,
"ITF5","Basilicata","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2017","2017",99.2,,
"ITF5","Basilicata","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2018","2018",97.04,,
"ITF5","Basilicata","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2019","2019",94.74,,
"ITF6","Calabria","122","dimissioni in regime ordinario","TOT","totale","2014","2014",170545,,
"ITF6","Calabria","122","dimissioni in regime ordinario","TOT","totale","2015","2015",167064,,
"ITF6","Calabria","122","dimissioni in regime ordinario","TOT","totale","2016","2016",158945,,
"ITF6","Calabria","122","dimissioni in regime ordinario","TOT","totale","2017","2017",159256,,
"ITF6","Calabria","122","dimissioni in regime ordinario","TOT","totale","2018","2018",159244,,
"ITF6","Calabria","122","dimissioni in regime ordinario","TOT","totale","2019","2019",158647,,
"ITF6","Calabria","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2014","2014",86.67,,
"ITF6","Calabria","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2015","2015",84.65,,
"ITF6","Calabria","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2016","2016",80.77,,
"ITF6","Calabria","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2017","2017",81.22,,
"ITF6","Calabria","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2018","2018",81.58,,
"ITF6","Calabria","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2019","2019",83.36,,
"ITG","Isole","122","dimissioni in regime ordinario","TOT","totale","2014","2014",685518,,
"ITG","Isole","122","dimissioni in regime ordinario","TOT","totale","2015","2015",671888,,
"ITG","Isole","122","dimissioni in regime ordinario","TOT","totale","2016","2016",647119,,
"ITG","Isole","122","dimissioni in regime ordinario","TOT","totale","2017","2017",638769,,
"ITG","Isole","122","dimissioni in regime ordinario","TOT","totale","2018","2018",621588,,
"ITG","Isole","122","dimissioni in regime ordinario","TOT","totale","2019","2019",607057,,
"ITG","Isole","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2014","2014",102,,
"ITG","Isole","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2015","2015",99.63,,
"ITG","Isole","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2016","2016",96.28,,
"ITG","Isole","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2017","2017",95.43,,
"ITG","Isole","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2018","2018",93.37,,
"ITG","Isole","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2019","2019",93.27,,
"ITG1","Sicilia","122","dimissioni in regime ordinario","TOT","totale","2014","2014",496986,,
"ITG1","Sicilia","122","dimissioni in regime ordinario","TOT","totale","2015","2015",485526,,
"ITG1","Sicilia","122","dimissioni in regime ordinario","TOT","totale","2016","2016",467797,,
"ITG1","Sicilia","122","dimissioni in regime ordinario","TOT","totale","2017","2017",464129,,
"ITG1","Sicilia","122","dimissioni in regime ordinario","TOT","totale","2018","2018",450597,,
"ITG1","Sicilia","122","dimissioni in regime ordinario","TOT","totale","2019","2019",444493,,
"ITG1","Sicilia","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2014","2014",98.11,,
"ITG1","Sicilia","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2015","2015",95.52,,
"ITG1","Sicilia","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2016","2016",92.35,,
"ITG1","Sicilia","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2017","2017",92.06,,
"ITG1","Sicilia","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2018","2018",89.88,,
"ITG1","Sicilia","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2019","2019",90.86,,
"ITG2","Sardegna","122","dimissioni in regime ordinario","TOT","totale","2014","2014",188532,,
"ITG2","Sardegna","122","dimissioni in regime ordinario","TOT","totale","2015","2015",186362,,
"ITG2","Sardegna","122","dimissioni in regime ordinario","TOT","totale","2016","2016",179322,,
"ITG2","Sardegna","122","dimissioni in regime ordinario","TOT","totale","2017","2017",174640,,
"ITG2","Sardegna","122","dimissioni in regime ordinario","TOT","totale","2018","2018",170991,,
"ITG2","Sardegna","122","dimissioni in regime ordinario","TOT","totale","2019","2019",162564,,
"ITG2","Sardegna","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2014","2014",113.87,,
"ITG2","Sardegna","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2015","2015",112.22,,
"ITG2","Sardegna","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2016","2016",108.31,,
"ITG2","Sardegna","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2017","2017",105.72,,
"ITG2","Sardegna","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2018","2018",104.02,,
"ITG2","Sardegna","123","dimissioni in regime ordinario per 1.000 abitanti","TOT","totale","2019","2019",100.54,,
"IT","Italia","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2014","2014",5112535,,
"IT","Italia","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2015","2015",5028255,,
"IT","Italia","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2016","2016",4926126,,
"IT","Italia","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2017","2017",4898513,,
"IT","Italia","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2018","2018",4814822,,
"IT","Italia","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2019","2019",4705604,,
"IT","Italia","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2014","2014",84.33,,
"IT","Italia","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2015","2015",82.8,,
"IT","Italia","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2016","2016",81.25,,
"IT","Italia","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2017","2017",80.92,,
"IT","Italia","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2018","2018",79.69,,
"IT","Italia","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2019","2019",78.78,,
"ITCD","Nord","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2014","2014",2520843,,
"ITCD","Nord","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2015","2015",2500960,,
"ITCD","Nord","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2016","2016",2481089,,
"ITCD","Nord","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2017","2017",2493674,,
"ITCD","Nord","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2018","2018",2463415,,
"ITCD","Nord","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2019","2019",2438385,,
"ITCD","Nord","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2014","2014",90.85,,
"ITCD","Nord","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2015","2015",90.04,,
"ITCD","Nord","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2016","2016",89.42,,
"ITCD","Nord","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2017","2017",89.9,,
"ITCD","Nord","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2018","2018",88.8,,
"ITCD","Nord","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2019","2019",88.28,,
"ITC","Nord-ovest","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2014","2014",1366555,,
"ITC","Nord-ovest","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2015","2015",1350535,,
"ITC","Nord-ovest","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2016","2016",1324133,,
"ITC","Nord-ovest","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2017","2017",1312128,,
"ITC","Nord-ovest","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2018","2018",1292648,,
"ITC","Nord-ovest","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2019","2019",1269582,,
"ITC","Nord-ovest","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2014","2014",84.84,,
"ITC","Nord-ovest","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2015","2015",83.76,,
"ITC","Nord-ovest","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2016","2016",82.21,,
"ITC","Nord-ovest","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2017","2017",81.5,,
"ITC","Nord-ovest","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2018","2018",80.32,,
"ITC","Nord-ovest","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2019","2019",79.38,,
"ITC1","Piemonte","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2014","2014",390745,,
"ITC1","Piemonte","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2015","2015",389666,,
"ITC1","Piemonte","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2016","2016",383910,,
"ITC1","Piemonte","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2017","2017",379721,,
"ITC1","Piemonte","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2018","2018",378720,,
"ITC1","Piemonte","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2019","2019",382920,,
"ITC1","Piemonte","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2014","2014",88.84,,
"ITC1","Piemonte","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2015","2015",88.27,,
"ITC1","Piemonte","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2016","2016",87.28,,
"ITC1","Piemonte","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2017","2017",86.61,,
"ITC1","Piemonte","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2018","2018",86.74,,
"ITC1","Piemonte","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2019","2019",88.64,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2014","2014",15475,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2015","2015",15054,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2016","2016",14102,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2017","2017",13647,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2018","2018",13344,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","122","dimissioni in regime ordinario","PUBHOSP","istituti di cura pubblici","2019","2019",13289,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2014","2014",121.75,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2015","2015",117.78,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2016","2016",110.95,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2017","2017",107.85,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2018","2018",105.96,,
"ITC2","Valle d'Aosta / Vallée d'Aoste","123","dimissioni in regime ordinario per 1.000 abitanti","PUBHOSP","istituti di cura pubblici","2019","2019",106.02,,
